skill_name,skill_link,skill_description
Who's Turn,https://www.amazon.com/Ky-Whos-Turn/dp/B083FBX3XQ/ref=sr_1_424?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-424,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
James Fairy Tale,https://www.amazon.com/Janai-James-Fairy-Tale/dp/B083B9FBCY/ref=sr_1_430?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-430,"Play an interactive prince and princess-themed story with sound effects and prompts. Get ready for laughs and giggles as players fill in the blanks. At any point, you can say ""Alexa, stop"" to exit the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Whose Turn,https://www.amazon.com/Dre-Whose-Turn/dp/B083DF23FR/ref=sr_1_427?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-427,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Whose Turn,https://www.amazon.com/Adrian-Whose-Turn/dp/B083DD1YT6/ref=sr_1_428?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-428,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Country letters,https://www.amazon.com/Amey-Bhavsar-Country-letters/dp/B083JH27PW/ref=sr_1_421?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-421,How many countries can you name? Alexa quizzes you on countries that start with a certain letter. Complete fun package for the aspiring explorer! Your requests to this skill are not shared with the skill developer.
Whose turn,https://www.amazon.com/Samantha-Whose-turn/dp/B083C6C9F9/ref=sr_1_429?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-429,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Family Trivia,https://www.amazon.com/Luke-Family-Trivia/dp/B08391NLSQ/ref=sr_1_431?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-431,Play a trivia game with your friends and family. Simply answer the questions Alexa asks from random categories. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
cool quiz,https://www.amazon.com/jakereekie-cool-quiz/dp/B0838VKNRM/ref=sr_1_432?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-432,"Play an interesting game of quiz with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
"Bubble Sayz, Teacher and Daycare Edition",https://www.amazon.com/Bubble-Logix-Sayz-Teacher-Daycare/dp/B083KB3ZJ9/ref=sr_1_420?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-420,"Lots of family fun! Interact with Bubbles the Bobcat in activities for children 3-5 years old. Includes music to dance to, educational activities and a little Simon Says gotcha fun! Bubbles the Bobcat is the mascot for the Bubble Sayz line of products available on Amazon Alexa and in the Amazon Kindle eBook Store. Please try out Bathe With Bubbles the Bobcat. Listed here in the Alexa App. We highly request you seek out these and other works by the Artists included in our Skill.  Here are their works inside: Heads, Shoulders Knees and Toes by Stockwaves Put your Hands in the Air by Stockwaves Dancing Like an Animal by Stockwaves I hope you enjoy this Skill. Please leave your valued feedback. Please visit us at BubbleLogix.com"
Whose Turn,https://www.amazon.com/iostodeo-Whose-Turn/dp/B083LKBVZN/ref=sr_1_419?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-419,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
A heroic tale,https://www.amazon.com/Hobnob-Ian-A-heroic-tale/dp/B083Q7Z7SP/ref=sr_1_418?dchild=1&qid=1624647538&rnid=14284832011&s=alexa-skills&sr=1-418,Play an interactive science fiction-themed story with sound effects and prompts. Get ready for laughs and giggles as players fill in the blanks. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Brooke song Quiz,https://www.amazon.com/Brooke-song-Quiz/dp/B0833S3XT8/ref=sr_1_442?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-442,How many things in a category can you name? Alexa quizzes you on items in a category that start with a certain letter. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
My Turn,https://www.amazon.com/Aaron-Tibbitts-My-Turn/dp/B0833SLKYQ/ref=sr_1_441?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-441,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Chore chart,https://www.amazon.com/Selah-Chore-chart/dp/B0838BHYK9/ref=sr_1_433?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-433,"Use this skill to keep track of chores that are assigned to each member of your household. You can ask Alexa to read the list of chores that are assigned to you each day, and you can log your chores as you complete them. Alexa automatically keeps score so you can complete with family members to see who finishes their chores first. Or last! The chore tracker automatically resets on Sunday each week. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Turn Chooser,https://www.amazon.com/Alex-Briffett-Turn-Chooser/dp/B08339XHXB/ref=sr_1_443?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-443,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Testo one,https://www.amazon.com/Sebastien-Testo-one/dp/B0834NZHH5/ref=sr_1_439?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-439,Ask Alexa any of the questions that are included in the skill and she'll provide the corresponding answer. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer.
Christmas Tree Challenge,https://www.amazon.com/Anthony-DeCaria-Christmas-Tree-Challenge/dp/B0834M6J93/ref=sr_1_440?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-440,"This game requires at least 2 Echo Buttons, but the more the merrier!  Two to four contestants will battle each other to become top star of the Christmas Tree!  Alexa will ask three questions about the objects on the Christmas tree.  Players will have 30 seconds to find the answer, race back to their Echo buttons, and buzz in with their answer.  If you're right, you get a point.  Alexa will let you know if you're right or wrong and track your score. The player with the most correct answers wins!  If there's a tie, you can celebrate your joint victory with Christmas cheer!"
Santa is coming,https://www.amazon.com/Drew-Robinson-Santa-is-coming/dp/B082ZGDYQC/ref=sr_1_447?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-447,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
How Many Days,https://www.amazon.com/DAVID-TANT-How-Many-Days/dp/B082ZN2FR5/ref=sr_1_445?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-445,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Scare time,https://www.amazon.com/FUN-services-Scare-time/dp/B082ZG9YCM/ref=sr_1_448?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-448,"Open the skill and ask Alexa for one of the pre-defined countdown timers. Alexa will read the into message and the countdown (10, 9, 8, ... 3, 2, 1), and then play a fun sound effect. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
My Holiday Story,https://www.amazon.com/Gb-My-Holiday-Story/dp/B082ZJWSPH/ref=sr_1_446?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-446,This is a customizable holiday story that you can share with family and friends.
My Quiz,https://www.amazon.com/Cason-My-Quiz/dp/B0834Q4QWD/ref=sr_1_437?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-437,"Play an interesting game of quiz with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Whose Turn,https://www.amazon.com/Tyler-Whose-Turn/dp/B0836H48WM/ref=sr_1_436?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-436,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Family Jokes,https://www.amazon.com/Staraptor-Family-Jokes/dp/B08318Q4LZ/ref=sr_1_444?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-444,"Try these lighthearted jokes to add more fun to your day. When using the skill, you can say ""Alexa, next"" to move to the next joke. At any point, you can say ""Alexa, stop"" to exit the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Doubles Trouble Friends,https://www.amazon.com/Hannah-White-Doubles-Trouble-Friends/dp/B0834P9CNY/ref=sr_1_438?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-438,"How well do you know your other half? In this party game for friends or couples, players pair up, and Alexa quizzes each player on how well they know their friend. The friend judges the responses. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
The Best Game,https://www.amazon.com/ck-heik-The-Best-Game/dp/B0836HD31C/ref=sr_1_435?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-435,"Buzz in with Echo Buttons in this fun trivia game show. This game requires at least 2 Echo Buttons. Echo Buttons offer a new way to play game skills through your compatible Echo device. To learn more just ask ""Alexa, what are Echo Buttons?""    Get two to four contestants together to star in this game show! In each round, Alexa will ask a question. Players will buzz in with their Echo Buttons to answer. As you play, Alexa will let you know if you're right or wrong and track your score. The contestant with the most correct answers wins!   While playing, you can say ""Alexa, repeat that"" to hear Alexa read the question again. You can also say, ""Alexa, what are the scores?"" to hear a score report. You can say, ""Alexa, help!"" to hear about what you can do next. You can say, ""Alexa, start over"" if you want to abandon the current game and pick up from the beginning. At any time you can say, ""Alexa, stop"" to halt the current game. If you had already started a game, Alexa will remember where you stopped and pick back up from the last question asked, when you next launch the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Santa's Workshop,https://www.amazon.com/Laynr-Santas-Workshop/dp/B082MHKSYS/ref=sr_1_455?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-455,A fun game that allows you to work in Santa's Workshop. One elf makes a toy and one reindeer delivers five toys. Every time your elves and reindeer make and deliverer  a toy you will receive a cookie. Use these cookies to buy more elf and reindeer. Help Santa make and deliver every toy.
Whose Turn,https://www.amazon.com/taylor-Whose-Turn/dp/B0836QG91Z/ref=sr_1_434?dchild=1&qid=1624647540&rnid=14284832011&s=alexa-skills&sr=1-434,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Ritesh's Food Trivia,https://www.amazon.com/Arkebi24-Riteshs-Food-Trivia/dp/B082QX5MHX/ref=sr_1_453?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-453,Play a trivia game with your friends and family. Simply answer the questions Alexa asks from random categories. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Audio Tennis,https://www.amazon.com/Runaway-Studios-Inc-Audio-Tennis/dp/B082MTNSLR/ref=sr_1_454?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-454,"Ben has challenged you to Audio Tennis! Show him what you've got on the court by using the right words to whack the ball back! You and Ben will face off in epic sets that include three unique rounds, each with their own way to play. For example, in ""Alphabet Race,"" hit the ball back by saying a word that starts with the next letter of the alphabet. The better your vocab skills are, the better you'll play!  There are tons of  cool titles to earn for various achievements. Can you climb the ranks as a Rookie and become an Audio Tennis Legend?"
How Many Days,https://www.amazon.com/Sami-How-Many-Days/dp/B0829QGZL9/ref=sr_1_464?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-464,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
All you want,https://www.amazon.com/Xavier-strong-man-All-want/dp/B082XRMF9G/ref=sr_1_449?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-449,"Work out with Alexa throughout the week. Once you open the skill, just ask Alexa to start the workout. You can also ask Alexa for your progress. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Whose Turn,https://www.amazon.com/Jeaninne-Whose-Turn/dp/B0829QQMX3/ref=sr_1_463?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-463,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Christmas Rush,https://www.amazon.com/Campbell-Rutherford-Christmas-Rush/dp/B082HFJ4ML/ref=sr_1_458?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-458,"Players have 10 seconds to name 5 things in a Christmas-themed category. A judge then scores their responses. Grab some friends and family, and get ready to think fast. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Santa Saves Christmas,https://www.amazon.com/The-Appy-Slappers-Santa-Christmas/dp/B082F6LCZW/ref=sr_1_462?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-462,"Santa needs your help to save Christmas. Santa has been busy leaving gifts around the world. But the naughty elves dropped presents off his sleigh and he can't remember where!    Listen to the elves' journey and see if you can remember: • Where the presents have been hidden? • What colour the presents were? • How many presents were left? Will you be able to remember where all the presents have been left and save Christmas? Features: • Random locations and presents means no two adventures are the same • Funny and surprising sound effects • Cute graphics for screen devices • Score saving Please leave a review for this game. If you have feedback or suggestions, contact us at support@theappyslappers.com so that we can improve it."
New Roommate,https://www.amazon.com/Harshleen-Kaur-New-Roommate/dp/B082G73LQ4/ref=sr_1_459?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-459,"Use this skill to ask about the house rules and hear contact information (email, phone, address) for the landlord and other important contacts. You can also use the skill to find out how things work (How do I connect to Wi-Fi?) or where to find important items (Where is the plunger?). This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
My Birthday,https://www.amazon.com/Martin-My-Birthday/dp/B082FDR3HB/ref=sr_1_461?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-461,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Future Teller,https://www.amazon.com/Shreya-Vanga-Future-Teller/dp/B082FH8HVT/ref=sr_1_460?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-460,"Ask Alexa for your fortune any time, and she'll read a randomly-selected response. You can ask for your fortune as often as you want. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Seeking Santa - A Christmas Adventure,https://www.amazon.com/Seeking-Santa-A-Christmas-Adventure/dp/B082LQDWWX/ref=sr_1_456?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-456,"Strap in and hold tight for a Christmas adventure like no other. Santa’s vanished, his arch enemy Krampus is plotting to ruin the festive fun and only one person can save the day, you.  Help Head Elf Bernard and his assistant solve a fun filled daily challenge in the 12 days before Christmas to make sure you stay on the nice list.  Join us from the thirteenth of December as you travel the world by reindeer in order to keep Christmas on track. Help solve the daily challenges and there might still be hope, get them wrong and Christmas is cancelled.  See you on the thirteenth of December."
Color master,https://www.amazon.com/David-Flores-Color-master/dp/B082R61Z6R/ref=sr_1_452?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-452,"Este juego es una versión hablada del conocido juego ""Master mind"" en el que tienes que acertar una combinación de colores secreta. Cada intento que tengas te indicará el número de colores de tu combinación que están correctamente colocados y los colores que acertaste pero fuera de posición."
My magic powers,https://www.amazon.com/Brandon-My-magic-powers/dp/B082KC5L63/ref=sr_1_457?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-457,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Whose Turn,https://www.amazon.com/Nina-perez-Whose-Turn/dp/B082SK7NJV/ref=sr_1_451?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-451,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
How Many Days,https://www.amazon.com/Sami-How-Many-Days/dp/B0829QGZL9/ref=sr_1_465?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-465,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Whose turn,https://www.amazon.com/Lexie-Whose-turn/dp/B081YVN25R/ref=sr_1_474?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-474,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
ISL Quiz,https://www.amazon.com/Adarsh-R-ISL-Quiz/dp/B082VB91F5/ref=sr_1_450?dchild=1&qid=1624647542&rnid=14284832011&s=alexa-skills&sr=1-450,"Play an interesting quiz on the Indian Super League with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. This quiz sets up 10 questions to test your trivia with India's very own premier league."
Hickey Santa Letter,https://www.amazon.com/Data-Driven-Design-LLC-Hickey/dp/B081Z2J5Z5/ref=sr_1_473?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-473,Write and send a letter to Santa. Then check back every day to track its progress to the North Pole. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
its your turn,https://www.amazon.com/Aman-jan-its-your-turn/dp/B081W6988B/ref=sr_1_477?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-477,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
"Rock, Paper, Scissors Xtreme",https://www.amazon.com/kuraicm-Rock-Paper-Scissors-Xtreme/dp/B081TXMH52/ref=sr_1_478?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-478,The best classic kids game...now for Alexa!
Drop spots,https://www.amazon.com/xkevinx_01-Drop-spots/dp/B081SPJFMW/ref=sr_1_479?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-479,"Next time you're trying to make a difficult decision, just ask Alexa for help. At any point, you can say ""Alexa, stop"" to exit the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Ducha time,https://www.amazon.com/Manolo-Ducha-time/dp/B081RT5R5Y/ref=sr_1_480?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-480,"Open the skill and ask Alexa for one of the pre-defined countdown timers. Alexa will read the into message and the countdown (10, 9, 8, ... 3, 2, 1), and then play a fun sound effect. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
super quiz,https://www.amazon.com/Teche_dude-super-quiz/dp/B081W7WFVH/ref=sr_1_476?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-476,"Play an interesting game of quiz with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
New Year Countdown,https://www.amazon.com/Charmi-Mehta-New-Year-Countdown/dp/B081XTZQ3J/ref=sr_1_475?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-475,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events.Your requests to this skill are not shared with the skill developer.
poke facts,https://www.amazon.com/Antskill-poke-facts/dp/B08213D7YF/ref=sr_1_471?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-471,purpose for giving  the user facts about characters in a game.
Mash Up Adventures,https://www.amazon.com/Touch-Press-Mash-Up-Adventures/dp/B081ZHCNP7/ref=sr_1_472?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-472,"Would you like to create a story about a space alien inventor who crash lands on an island full of pirates?  A space alien whose best friend is a cowgirl, and goes on an epic quest against a stinky hobgoblin?  Or, how about a pixie princess who goes on a crazy space adventure with a parrot who thinks he's a human?  What about a law abiding sheriff (coming soon) who has his favourite hat stolen by a pirate queen and goes after her in a rocket? Then it's time to MASH UP! Choose your favourite hero. Pair them up with a sidekick. Decide where will your story begin. Best of all... chose a dastardly villain. Mwah! Mwah ha haaa! .... and lots more ways to mash up your story any way you like. You can mix and mash from very different story universes to create thousands of epic tales. No two are exactly the same. And as your story unfolds you're asked memory questions and make decisions for your hero. Whatever you say will change the outcome of each Mash Up even further. Will your ending be happy or not so happy? It's up to you. There are so many stories, twists and hidden surprises to unlock and discover. You'll never run out of new adventures. If your Alexa device has a screen you can enjoy rich visuals. Mash Up Adventures features lots of humor and fun, but it also has educational value too. As they enjoy each crazy tale, kids learn the components of what makes a story a story! This skill supports learning for kids in the area of English Language Arts (ELA). Say 'help' if you're not sure what is going on. If you'd like to start over, you can say 'Alexa, start over.'"
How many Days till,https://www.amazon.com/Christa-barrow-many-Days-till/dp/B0826KFHPQ/ref=sr_1_470?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-470,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Who's next,https://www.amazon.com/Tania-P-Whos-next/dp/B0828HTMWX/ref=sr_1_467?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-467,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Whose Turn,https://www.amazon.com/Mom-Whose-Turn/dp/B08278TG95/ref=sr_1_468?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-468,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Snow white Story,https://www.amazon.com/Prince-Snow-white-Story/dp/B0826KGVWL/ref=sr_1_469?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-469,Play an interactive adventure-themed story with sound effects and prompts. Get ready for laughs and giggles as players fill in the blanks. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Princess Penelope,https://www.amazon.com/Jennifer-McPeak-Princess-Penelope/dp/B0829LXYGQ/ref=sr_1_466?dchild=1&qid=1624647544&rnid=14284832011&s=alexa-skills&sr=1-466,"Play an interactive prince and princess-themed story with sound effects and prompts. Get ready for laughs and giggles as players fill in the blanks. At any point, you can say ""Alexa, stop"" to exit the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
The Random Color Game,https://www.amazon.com/JuanMariAPP-The-Random-Color-Game/dp/B081PRC9N2/ref=sr_1_484?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-484,"Alexa will think in more than a color, and you'll try to guess wich color is. Will you fail? Try it now!"
Chistes de Lepe,https://www.amazon.com/Manolo-Chistes-de-Lepe/dp/B081RGQWVM/ref=sr_1_481?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-481,"Try these lighthearted jokes to add more fun to your day. When using the skill, you can say ""Alexa, next"" to move to the next joke. At any point, you can say ""Alexa, stop"" to exit the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Guess The Number Game,https://www.amazon.com/Rishabh-dinkar-Guess-Number-Game/dp/B081PY9821/ref=sr_1_483?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-483,Welcome to The Number Game.  Just Choose any number at the beginning and Alexa Tell you which number comes at last.
Kanakku pudhir,https://www.amazon.com/S-Krupashankar-Kanakku-pudhir/dp/B081D5WJSY/ref=sr_1_496?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-496,"Pick a random number and apply a few calculations. Along the way, respond to Alexa to help it guess the number. To start, try ""Alexa, open math magic try"""
Throw dices,https://www.amazon.com/Alvea-Throw-dices/dp/B081F6GCN1/ref=sr_1_495?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-495,"Ask Alexa to roll the dice, she will tell you two random numbers from 1 to 6. Good luck!"
W.D.W. Trivia Quiz,https://www.amazon.com/stephen2203-W-D-W-Trivia-Quiz/dp/B081FG94HG/ref=sr_1_494?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-494,"Play an interesting game of quiz with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
My Christmas letter,https://www.amazon.com/Wes-My-Christmas-letter/dp/B081GBWNVJ/ref=sr_1_493?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-493,Write and send a letter to Santa. Then check back every day to track its progress to the North Pole. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Graphic dictation,https://www.amazon.com/edodev-Graphic-dictation/dp/B081J2P6JW/ref=sr_1_491?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-491,"This skill dictates graphic dictations. There are several dictations in the skill, whose difficulty will increase as the user makes more dictations. Dictation speed can be changed (there are five speed levels, the game is default to the medium one). Dictations are told trace by trace so the user can guess what they are drawing as the dictation goes on. Traces are referred to the cardinal points (north, south, east and west). This way, kids get used to managing with cardinal points. A piece of graph/plotting paper is needed to draw following the squares on the paper. If the user gets lost, they may say so and the dictation will start again from the beginning. Have fun drawing this dictations!"
